label,scenario,role,n_similar,n_occupied,condition,repeat,p_move,prompt_n,t
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,concurrent,5,0.9943577915019114,178,1788722590.7417393
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,concurrent,6,0.9942979816953164,178,1788722590.7417395
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,concurrent,7,0.9947476450555974,178,1788722590.7417397
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,concurrent,8,0.9922486303476128,178,1788722590.74174
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,concurrent,9,0.995402349753355,178,1788722590.7417405
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,concurrent,10,0.9945235832039361,178,1788722590.741741
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,concurrent,11,0.995472309936233,178,1788722590.7417414
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,6,0.9950555601082312,178,1788722643.9736843
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,11,0.5227694165696811,177,1788722643.973686
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,2,0.6553928853302751,179,1788722643.973687
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,4,0.489217511226223,177,1788722643.973688
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,3,0.5115164454512265,182,1788722643.9736886
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,1,0.6108216982787683,163,1788722643.9736893
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,8,0.5691531025414522,179,1788722643.9736898
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,0,0.5492062094374837,179,1788722643.9736905
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,10,0.34485185070457075,179,1788722643.9736915
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,8,0.6108216982787683,163,1788722643.973692
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,9,0.5492062094374837,179,1788722643.9736924
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,1,0.5251386206746285,182,1788722643.9736931
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,2,0.40814223106846464,179,1788722643.9736936
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,10,0.5713051310828121,177,1788722643.9736943
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,8,0.9348887141802049,179,1788722643.9736948
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,7,0.5235535737353979,177,1788722643.9736955
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,2,0.5235535737353979,177,1788722643.9736962
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,8,0.40814223106846464,179,1788722643.9736967
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,0,0.42910974992870765,177,1788722643.9736974
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,5,0.5955954666553958,182,1788722643.9736981
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,0,0.4016566351605745,179,1788722643.9736986
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,4,0.9952441859453353,178,1788722643.973699
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,10,0.5235535737353979,177,1788722643.9736996
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,6,0.3822783655068618,177,1788722643.9737003
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,4,0.3822783655068618,177,1788722643.9737008
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,7,0.4016566351605745,179,1788722643.9737015
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,2,0.9952441859453353,178,1788722643.9737022
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,8,0.5209647018216357,182,1788722643.973703
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,4,0.9463442637359712,179,1788722643.9737031
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,11,0.6511140079629039,177,1788722643.9737048
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,5,0.3822783655068618,177,1788722643.9737053
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,5,0.9945166809663766,178,1788722643.973706
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,9,0.6511140079629039,177,1788722643.9737065
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,9,0.3822783655068618,177,1788722643.9737072
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,5,0.4294200301530205,179,1788722643.973708
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,5,0.475807031377977,177,1788722643.9737089
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,8,0.6511140079629039,177,1788722643.9737093
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,3,0.3822783655068618,177,1788722643.9737098
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,4,0.6037712280109783,179,1788722643.9737105
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,11,0.5209647018216357,182,1788722643.9737108
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,1,0.575765067566359,179,1788722643.9737117
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,8,0.36065262991859115,177,1788722643.9737122
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,2,0.5713051310828121,177,1788722643.973713
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,4,0.6103210281432342,163,1788722643.9737134
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,10,0.3822783655068618,177,1788722643.9737139
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,9,0.4124062700012898,177,1788722643.9737144
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,3,0.5262381729491845,177,1788722643.9737146
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,1,0.992273705057217,178,1788722643.9737153
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,0,0.6108216982787683,163,1788722643.973716
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,7,0.6645488049412543,163,1788722643.9737165
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,9,0.9395451876803081,179,1788722643.973717
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,2,0.5285296080696801,182,1788722643.9737175
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,11,0.9338557426781338,179,1788722643.973718
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,11,0.43504252139078964,177,1788722643.973719
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,2,0.9415219797220996,179,1788722643.9737194
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,3,0.475807031377977,177,1788722643.9737198
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,11,0.42910974992870765,177,1788722643.9737206
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,9,0.5967673195023407,177,1788722643.973721
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,7,0.6553928853302751,179,1788722643.9737217
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,1,0.5262381729491845,177,1788722643.9737225
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,1,0.42910974992870765,177,1788722643.973723
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,10,0.6553928853302751,179,1788722643.9737234
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,5,0.9348887141802049,179,1788722643.9737236
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,2,0.42910974992870765,177,1788722643.9737244
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,0,0.9348887141802049,179,1788722643.9737246
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,4,0.5227694165696811,177,1788722643.9737256
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,3,0.5165535416436337,177,1788722643.9737258
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,8,0.9931970065420257,178,1788722643.9737263
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,6,0.5104812517426944,179,1788722643.9737267
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,0,0.5110779772494245,182,1788722643.9737275
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,11,0.9947476450555974,178,1788722643.9737277
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,1,0.5227694165696811,177,1788722643.9737282
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,0,0.5713051310828121,177,1788722643.9737287
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,9,0.9945166809663766,178,1788722643.9737294
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,0,0.3822783655068618,177,1788722643.9737298
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,11,0.6290289383255349,163,1788722643.9737303
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,6,0.6108216982787683,163,1788722643.9737308
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,5,0.6016429231610744,163,1788722643.9737313
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,10,0.9941087582499705,178,1788722643.9737318
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,7,0.5115164454512265,182,1788722643.9737322
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,2,0.6108216982787683,163,1788722643.9737332
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,8,0.5506111353792308,177,1788722643.9737337
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,7,0.9530898264649235,179,1788722643.9737341
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,4,0.6009131083820147,182,1788722643.9737346
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,5,0.6511140079629039,177,1788722643.973735
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,10,0.9353917068365699,179,1788722643.9737353
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,9,0.4094034195468571,179,1788722643.973736
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,7,0.5713051310828121,177,1788722643.9737363
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,6,0.6009131083820147,182,1788722643.9737368
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,4,0.4094034195468571,179,1788722643.9737372
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,8,0.37468166506504824,177,1788722643.9737377
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,0,0.9931970065420257,178,1788722643.9737382
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,11,0.4369298375144346,179,1788722643.9737387
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,3,0.9943577915019114,178,1788722643.9737391
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,1,0.9399228284840994,179,1788722643.9737399
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,7,0.43504252139078964,177,1788722643.9737403
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,9,0.5285296080696801,182,1788722643.9737408
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,6,0.9415219797220996,179,1788722643.9737413
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,3,0.3789006631252078,179,1788722643.973742
hermes-4.3-36b-chat-grammar,political_liberal_conservative,blue,1,3,interleaved,7,0.992273705057217,178,1788722643.9737425
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,1,0.4658449633638394,179,1788722643.9737432
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,9,0.6108216982787683,163,1788722643.9737437
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,10,0.4711624154652588,177,1788722643.9737442
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,3,0.6108216982787683,163,1788722643.9737449
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,1,0.41012120276510206,177,1788722643.973745
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,6,0.4711624154652588,177,1788722643.9737456
hermes-4.3-36b-chat-grammar,income_high_low,blue,2,8,interleaved,2,0.36051719239616536,177,1788722643.973746
hermes-4.3-36b-chat-grammar,green_yellow,blue,3,8,interleaved,7,0.4124062700012898,177,1788722643.973747
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,4,0.5262381729491845,177,1788722643.9737473
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,6,0.5713051310828121,177,1788722643.973748
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,5,interleaved,3,0.9348887141802049,179,1788722643.9737484
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,0,0,interleaved,10,0.6290289383255349,163,1788722643.973749
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,blue,1,7,interleaved,10,0.6117843277164009,182,1788722643.9737492
hermes-4.3-36b-chat-grammar,race_white_black,blue,1,6,interleaved,5,0.5367435548124322,177,1788722643.97375
hermes-4.3-36b-chat-grammar,race_white_black,red,1,6,interleaved,6,0.3970120499864494,179,1788722643.9737504
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,6,0.5262381729491845,177,1788722643.9737508
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,3,0.5370091360786453,179,1788722643.9737513
hermes-4.3-36b-chat-grammar,baseline,red,3,8,interleaved,0,0.6047035212447189,177,1788722643.9737515
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,5,0.6553928853302751,179,1788722643.973752
hermes-4.3-36b-chat-grammar,ethnic_asian_hispanic,red,0,2,interleaved,11,0.6148385648300698,179,1788722643.9737525
