label,scenario,role,n_similar,n_occupied,condition,repeat,p_move,prompt_n,t
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,10,0.10595695834315633,181,1788725326.914332
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,2,0.6832643151706163,180,1788725326.9143326
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,4,0.1807101965220155,180,1788725326.9143333
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,3,0.17655510940282945,181,1788725326.914334
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,1,0.5693289468295878,181,1788725326.9143343
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,8,0.47566241031315903,179,1788725326.914335
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,0,0.6825869679818344,180,1788725326.9143355
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,10,0.7819725755090325,180,1788725326.914336
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,8,0.09647876699500563,181,1788725326.9143364
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,9,0.47566241031315903,179,1788725326.9143367
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,1,0.20585066083104656,181,1788725326.9143374
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,2,0.47566241031315903,179,1788725326.9143376
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,8,0.295460143594504,181,1788725326.9143379
llama-3.3-70b-chat-grammar,political_liberal_conservative,red,1,4,interleaved,8,0.8608514667008592,180,1788725326.9143384
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,7,0.10530322792171591,181,1788725326.9143388
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,2,0.059326375227901705,181,1788725326.914339
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,8,0.39191675198774173,180,1788725326.9143395
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,0,0.2452050222847324,180,1788725326.9143398
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,5,0.23006184060195844,181,1788725326.91434
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,0,0.47566241031315903,179,1788725326.9143405
llama-3.3-70b-chat-grammar,political_liberal_conservative,red,1,4,interleaved,4,0.961844973566082,180,1788725326.9143412
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,10,0.3383998673989935,180,1788725326.9143414
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,6,0.5781784058089124,180,1788725326.9143422
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,4,0.5781784058089124,180,1788725326.9143424
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,7,0.47566241031315903,179,1788725326.9143429
llama-3.3-70b-chat-grammar,political_liberal_conservative,red,1,4,interleaved,2,0.8608514667008592,180,1788725326.914343
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,8,0.17655510940282945,181,1788725326.9143436
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,4,0.9986368849866606,180,1788725326.9143438
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,11,0.1807101965220155,180,1788725326.9143448
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,5,0.5785430670221822,180,1788725326.9143453
llama-3.3-70b-chat-grammar,political_liberal_conservative,red,1,4,interleaved,5,0.9228492585894736,180,1788725326.9143457
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,9,0.15275953940592432,180,1788725326.9143465
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,11,0.4465003611089139,180,1788725326.914347
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,5,0.47566241031315903,179,1788725326.9143472
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,5,0.3383998673989935,180,1788725326.914348
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,8,0.1807101965220155,180,1788725326.9143481
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,3,0.5917232456925554,180,1788725326.9143486
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,4,0.6832643151706163,180,1788725326.9143488
llama-3.3-70b-chat-grammar,political_liberal_conservative,red,1,4,interleaved,10,0.9486826587716756,180,1788725326.9143493
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,1,0.4361210298073318,180,1788725326.9143498
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,8,0.6832643151706163,180,1788725326.9143503
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,2,0.39191675198774173,180,1788725326.9143505
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,4,0.21027684216074352,181,1788725326.914351
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,11,0.523172930604229,181,1788725326.9143517
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,9,0.4361210298073318,180,1788725326.9143522
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,3,0.09233293890572808,181,1788725326.9143527
llama-3.3-70b-chat-grammar,political_liberal_conservative,red,1,4,interleaved,1,0.8976658583244221,180,1788725326.9143534
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,0,0.19894299507665714,181,1788725326.9143538
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,7,0.22136909933197685,181,1788725326.9143543
llama-3.3-70b-chat-grammar,political_liberal_conservative,red,1,4,interleaved,11,0.8976658583244221,180,1788725326.914355
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,2,0.25910586122140344,181,1788725326.9143555
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,11,0.5785430670221822,180,1788725326.914356
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,11,0.22541394161478293,181,1788725326.9143567
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,2,0.9765423354450077,180,1788725326.914357
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,3,0.1807101965220155,180,1788725326.9143577
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,11,0.9765423354450077,180,1788725326.9143584
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,9,0.3304695090957282,181,1788725326.9143589
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,7,0.4361210298073318,180,1788725326.9143593
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,1,0.05166275016883987,181,1788725326.9143598
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,1,0.15275953940592432,180,1788725326.9143603
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,10,0.16501939301775592,179,1788725326.9143608
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,5,0.9980458272133491,180,1788725326.914361
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,2,0.3383998673989935,180,1788725326.914362
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,0,0.9986368849866606,180,1788725326.9143622
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,4,0.3621457816569011,180,1788725326.9143627
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,3,0.14591507836389742,180,1788725326.9143631
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,8,0.9951456471840455,180,1788725326.9143636
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,6,0.5424921674737266,180,1788725326.914364
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,0,0.5517379045786426,181,1788725326.9143648
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,11,0.8415247076659179,179,1788725326.9143653
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,1,0.6444751217499968,180,1788725326.9143655
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,0,0.14591507836389742,180,1788725326.914366
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,9,0.9765423354450077,180,1788725326.9143665
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,0,0.5785430670221822,180,1788725326.9143667
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,11,0.3304695090957282,181,1788725326.9143672
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,6,0.19894299507665714,181,1788725326.9143674
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,5,0.22136909933197685,181,1788725326.914368
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,10,0.9951456471840455,180,1788725326.9143686
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,7,0.25910586122140344,181,1788725326.914369
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,2,0.19894299507665714,181,1788725326.9143696
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,7,0.9951456471840455,180,1788725326.9143698
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,4,0.25910586122140344,181,1788725326.9143703
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,5,0.4074881253750847,181,1788725326.9143705
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,10,0.5785430670221822,180,1788725326.914371
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,9,0.3621457816569011,180,1788725326.9143713
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,7,0.39191675198774173,180,1788725326.9143717
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,6,0.21673724704015612,181,1788725326.9143722
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,4,0.47566241031315903,179,1788725326.9143727
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,8,0.5048979075897055,180,1788725326.914373
llama-3.3-70b-chat-grammar,political_liberal_conservative,red,1,4,interleaved,0,0.961844973566082,180,1788725326.9143732
llama-3.3-70b-chat-grammar,political_liberal_conservative,red,1,4,interleaved,9,0.8902077542641817,180,1788725326.9143736
llama-3.3-70b-chat-grammar,political_liberal_conservative,red,1,4,interleaved,3,0.7855952861876002,180,1788725326.914374
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,1,0.9765423354450077,180,1788725326.9143744
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,7,0.5785430670221822,180,1788725326.9143748
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,9,0.5069670828565506,181,1788725326.9143753
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,6,0.9732828085948924,180,1788725326.9143758
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,3,0.3820459659130989,179,1788725326.9143763
llama-3.3-70b-chat-grammar,political_liberal_conservative,red,1,4,interleaved,7,0.9024800793011103,180,1788725326.9143765
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,1,0.47566241031315903,179,1788725326.9143767
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,9,0.1383144259730062,181,1788725326.914377
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,10,0.49900245669781856,180,1788725326.9143775
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,3,0.22136909933197685,181,1788725326.9143775
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,1,0.5785430670221822,180,1788725326.9143777
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,6,0.21389627459720995,180,1788725326.914378
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,2,0.5785430670221822,180,1788725326.9143784
llama-3.3-70b-chat-grammar,income_high_low,blue,1,6,interleaved,7,0.3222126567072004,180,1788725326.9143786
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,4,0.059326375227901705,181,1788725326.9143794
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,6,0.3621457816569011,180,1788725326.9143796
llama-3.3-70b-chat-grammar,baseline,red,1,4,interleaved,3,0.9986368849866606,180,1788725326.9143798
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,6,interleaved,10,0.1383144259730062,181,1788725326.9143803
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,8,interleaved,10,0.1142125129873167,181,1788725326.9143806
llama-3.3-70b-chat-grammar,green_yellow,red,1,6,interleaved,5,0.4465003611089139,180,1788725326.9143808
llama-3.3-70b-chat-grammar,income_high_low,red,3,8,interleaved,6,0.47566241031315903,179,1788725326.9143813
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,6,0.10530322792171591,181,1788725326.9143815
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,3,0.6825869679818344,180,1788725326.9143817
llama-3.3-70b-chat-grammar,ethnic_asian_hispanic,red,0,7,interleaved,0,0.059326375227901705,181,1788725326.914382
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,5,0.6832643151706163,180,1788725326.914382
llama-3.3-70b-chat-grammar,income_high_low,blue,1,7,interleaved,11,0.49900245669781856,180,1788725326.9143827
llama-3.3-70b-chat-grammar,baseline,blue,1,3,interleaved,9,0.6086285892123678,180,1788725326.914383
