label,scenario,role,n_similar,n_occupied,condition,repeat,p_move,prompt_n,t
phi-4-14b-chat-grammar,green_yellow,red,0,8,interleaved,4,0.2589711546894729,151,1788717646.2677772
phi-4-14b-chat-grammar,green_yellow,blue,0,8,interleaved,0,0.2197218173828681,151,1788717646.2677777
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,5,interleaved,2,0.4620330744304656,151,1788717646.2677786
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,5,interleaved,0,0.30623844913620335,151,1788717646.267779
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,6,interleaved,7,0.8670647734355955,151,1788717646.2677798
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,11,0.9001656241706518,151,1788717646.2677805
phi-4-14b-chat-grammar,green_yellow,blue,0,8,interleaved,4,0.2197218173828681,151,1788717646.267781
phi-4-14b-chat-grammar,baseline,blue,0,5,interleaved,5,0.5435296731032979,151,1788717646.2677817
phi-4-14b-chat-grammar,green_yellow,red,0,8,interleaved,7,0.2589711546894729,151,1788717646.2677824
phi-4-14b-chat-grammar,baseline,red,0,8,interleaved,10,0.2272924184285421,151,1788717646.2677832
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,5,interleaved,8,0.30623844913620335,151,1788717646.267788
phi-4-14b-chat-grammar,green_yellow,blue,0,5,interleaved,5,0.00913979099500006,151,1788717646.267789
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,5,interleaved,7,0.30623844913620335,151,1788717646.2677896
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,9,0.9001656241706518,151,1788717646.2677906
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,6,interleaved,11,0.8670647734355955,151,1788717646.2677915
phi-4-14b-chat-grammar,green_yellow,blue,0,8,interleaved,5,0.2197218173828681,151,1788717646.2677925
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,10,0.9001656241706518,151,1788717646.2677932
phi-4-14b-chat-grammar,baseline,red,0,8,interleaved,8,0.2272924184285421,151,1788717646.2677941
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,5,0.8943793640347427,151,1788717646.2677946
phi-4-14b-chat-grammar,baseline,blue,0,8,interleaved,4,0.9872145615992081,151,1788717646.267795
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,3,0.9001656241706518,151,1788717646.267796
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,4,0.8943793640347427,151,1788717646.267797
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,5,interleaved,11,0.4620330744304656,151,1788717646.2677975
phi-4-14b-chat-grammar,green_yellow,red,0,8,interleaved,1,0.17949571670600023,151,1788717646.2677982
phi-4-14b-chat-grammar,baseline,blue,0,8,interleaved,5,0.9815614479439532,151,1788717646.2677991
phi-4-14b-chat-grammar,baseline,blue,0,4,interleaved,2,0.284059047693565,151,1788717646.2677999
phi-4-14b-chat-grammar,green_yellow,blue,0,5,interleaved,4,0.012007803082892798,151,1788717646.2678003
phi-4-14b-chat-grammar,baseline,red,0,8,interleaved,7,0.16660653299874587,151,1788717646.267801
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,6,interleaved,8,0.8416528687969183,151,1788717646.2678018
phi-4-14b-chat-grammar,green_yellow,red,0,8,interleaved,10,0.2763089537614557,151,1788717646.2678027
phi-4-14b-chat-grammar,baseline,red,0,8,interleaved,3,0.16660653299874587,151,1788717646.2678034
phi-4-14b-chat-grammar,green_yellow,blue,0,5,interleaved,1,0.013832261914970154,151,1788717646.2678041
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,6,interleaved,0,0.8416528687969183,151,1788717646.2678049
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,6,0.9150054454783099,151,1788717646.2678053
phi-4-14b-chat-grammar,green_yellow,blue,0,8,interleaved,11,0.23316026876712384,151,1788717646.267806
phi-4-14b-chat-grammar,baseline,blue,0,5,interleaved,2,0.46024910986073786,151,1788717646.2678065
phi-4-14b-chat-grammar,green_yellow,red,0,8,interleaved,8,0.2589711546894729,151,1788717646.2678163
phi-4-14b-chat-grammar,green_yellow,blue,0,5,interleaved,11,0.013832261914970154,151,1788717646.2678168
phi-4-14b-chat-grammar,green_yellow,blue,0,5,interleaved,6,0.012007803082892798,151,1788717646.2678175
phi-4-14b-chat-grammar,green_yellow,blue,0,8,interleaved,3,0.2197218173828681,151,1788717646.2678182
phi-4-14b-chat-grammar,baseline,blue,0,4,interleaved,10,0.3267143368650864,151,1788717646.2678187
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,5,interleaved,9,0.4620330744304656,151,1788717646.26782
phi-4-14b-chat-grammar,baseline,blue,0,8,interleaved,8,0.9858685080749772,151,1788717646.2678206
phi-4-14b-chat-grammar,baseline,red,0,8,interleaved,1,0.16660653299874587,151,1788717646.267821
phi-4-14b-chat-grammar,baseline,blue,0,8,interleaved,2,0.9858685080749772,151,1788717646.2678216
phi-4-14b-chat-grammar,green_yellow,blue,0,8,interleaved,2,0.24345690012027238,151,1788717646.267822
phi-4-14b-chat-grammar,baseline,blue,0,8,interleaved,0,0.9798193628700483,151,1788717646.2678225
phi-4-14b-chat-grammar,baseline,blue,0,4,interleaved,4,0.2505286931915471,151,1788717646.2678232
phi-4-14b-chat-grammar,baseline,blue,0,4,interleaved,3,0.2505286931915471,151,1788717646.267824
phi-4-14b-chat-grammar,baseline,blue,0,8,interleaved,9,0.9798193628700483,151,1788717646.2678246
phi-4-14b-chat-grammar,green_yellow,red,0,8,interleaved,6,0.2589711546894729,151,1788717646.2678254
phi-4-14b-chat-grammar,baseline,blue,0,5,interleaved,0,0.5435296731032979,151,1788717646.2678256
phi-4-14b-chat-grammar,baseline,red,0,8,interleaved,11,0.1642261867835115,151,1788717646.267826
phi-4-14b-chat-grammar,baseline,blue,0,4,interleaved,1,0.2505286931915471,151,1788717646.267827
phi-4-14b-chat-grammar,baseline,blue,0,4,interleaved,0,0.32573668138845585,151,1788717646.2678275
phi-4-14b-chat-grammar,baseline,blue,0,5,interleaved,8,0.5435296731032979,151,1788717646.267828
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,0,0.9150054454783099,151,1788717646.2678285
phi-4-14b-chat-grammar,baseline,blue,0,8,interleaved,11,0.9858685080749772,151,1788717646.2678292
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,6,interleaved,6,0.8416528687969183,151,1788717646.2678301
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,6,interleaved,5,0.8587287657285662,151,1788717646.2678306
phi-4-14b-chat-grammar,baseline,blue,0,4,interleaved,11,0.2614885568535084,151,1788717646.267831
phi-4-14b-chat-grammar,baseline,blue,0,5,interleaved,7,0.428244590750616,151,1788717646.2678318
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,6,interleaved,2,0.8566025021886421,151,1788717646.2678323
phi-4-14b-chat-grammar,baseline,blue,0,4,interleaved,8,0.32573668138845585,151,1788717646.2678328
phi-4-14b-chat-grammar,baseline,blue,0,8,interleaved,7,0.9858685080749772,151,1788717646.2678332
phi-4-14b-chat-grammar,baseline,blue,0,5,interleaved,4,0.46024910986073786,151,1788717646.2678342
phi-4-14b-chat-grammar,baseline,red,0,8,interleaved,5,0.1642261867835115,151,1788717646.2678347
phi-4-14b-chat-grammar,baseline,blue,0,5,interleaved,11,0.46024910986073786,151,1788717646.2678351
phi-4-14b-chat-grammar,green_yellow,blue,0,8,interleaved,9,0.24345690012027238,151,1788717646.2678356
phi-4-14b-chat-grammar,baseline,blue,0,4,interleaved,7,0.32573668138845585,151,1788717646.2678363
phi-4-14b-chat-grammar,baseline,blue,0,5,interleaved,6,0.5435296731032979,151,1788717646.2678368
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,5,interleaved,4,0.34122055567201115,151,1788717646.2678375
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,8,0.9150054454783099,151,1788717646.267838
phi-4-14b-chat-grammar,green_yellow,blue,0,5,interleaved,0,0.013832261914970154,151,1788717646.2678385
phi-4-14b-chat-grammar,green_yellow,red,0,8,interleaved,9,0.17949571670600023,151,1788717646.2678392
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,5,interleaved,10,0.34122055567201115,151,1788717646.2678397
phi-4-14b-chat-grammar,green_yellow,blue,0,5,interleaved,3,0.013832261914970154,151,1788717646.2678401
phi-4-14b-chat-grammar,baseline,blue,0,8,interleaved,1,0.9798193628700483,151,1788717646.267841
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,7,0.8124991534226188,151,1788717646.2678416
phi-4-14b-chat-grammar,baseline,blue,0,5,interleaved,9,0.4460177256346393,151,1788717646.267842
phi-4-14b-chat-grammar,baseline,blue,0,8,interleaved,6,0.9872145615992081,151,1788717646.2678428
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,5,interleaved,3,0.34122055567201115,151,1788717646.2678432
phi-4-14b-chat-grammar,green_yellow,blue,0,5,interleaved,7,0.013832261914970154,151,1788717646.2678442
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,5,interleaved,1,0.3334252224193237,151,1788717646.2678447
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,6,interleaved,9,0.841699633815706,151,1788717646.2678452
phi-4-14b-chat-grammar,green_yellow,red,0,8,interleaved,11,0.23985531211291905,151,1788717646.2678456
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,6,interleaved,3,0.8670647734355955,151,1788717646.2678463
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,1,0.8124991534226188,151,1788717646.2678468
phi-4-14b-chat-grammar,green_yellow,blue,0,8,interleaved,6,0.24345690012027238,151,1788717646.2678475
phi-4-14b-chat-grammar,baseline,blue,0,6,interleaved,2,0.8943793640347427,151,1788717646.267848
phi-4-14b-chat-grammar,green_yellow,blue,0,8,interleaved,7,0.24345690012027238,151,1788717646.2678487
phi-4-14b-chat-grammar,baseline,red,0,8,interleaved,4,0.2272924184285421,151,1788717646.2678494
phi-4-14b-chat-grammar,baseline,blue,0,4,interleaved,6,0.284059047693565,151,1788717646.26785
phi-4-14b-chat-grammar,baseline,blue,0,8,interleaved,3,0.9872145615992081,151,1788717646.2678504
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,6,interleaved,10,0.8416528687969183,151,1788717646.2678516
phi-4-14b-chat-grammar,baseline,blue,0,5,interleaved,10,0.5435296731032979,151,1788717646.267852
phi-4-14b-chat-grammar,baseline,blue,0,4,interleaved,5,0.2505286931915471,151,1788717646.2678525
phi-4-14b-chat-grammar,political_liberal_conservative,red,0,5,interleaved,6,0.4620330744304656,151,1788717646.267853
phi-4-14b-chat-grammar,baseline,red,0,8,interleaved,6,0.11647398594760518,151,1788717646.2678535
phi-4-14b-chat-grammar,green_yellow,red,0,8,interleaved,3,0.21249617319486297,151,1788717646.267854
phi-4-14b-chat-grammar,baseline,red,0,8,interleaved,0,0.14526497041309483,151,1788717646.2678545
