label,scenario,role,n_similar,n_occupied,condition,repeat,p_move,prompt_n,t
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,2,5,interleaved,9,0.48755055205545267,154,1788720644.5733845
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,3,7,interleaved,1,0.4578876292612839,154,1788720644.5733852
olmo-2-32b-chat-grammar,income_high_low,blue,2,5,interleaved,2,0.4592684949769191,154,1788720644.5733855
olmo-2-32b-chat-grammar,green_yellow,blue,0,1,interleaved,10,0.43153930678858643,143,1788720644.5733862
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,8,0.9400429175928331,155,1788720644.5733867
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,7,0.47153221115494187,154,1788720644.5733876
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,2,0.45567075957648295,154,1788720644.573388
olmo-2-32b-chat-grammar,income_high_low,blue,2,5,interleaved,8,0.4335898858118161,154,1788720644.5733883
olmo-2-32b-chat-grammar,baseline,red,0,0,interleaved,0,0.48919563950349076,138,1788720644.573389
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,3,7,interleaved,5,0.49938594016536403,154,1788720644.5733895
olmo-2-32b-chat-grammar,income_high_low,blue,2,5,interleaved,0,0.4335898858118161,154,1788720644.57339
olmo-2-32b-chat-grammar,race_white_black,red,5,6,interleaved,4,0.0017251718676346323,156,1788720644.5733902
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,10,0.45567075957648295,154,1788720644.5733912
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,6,0.47468733535398233,138,1788720644.5733917
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,4,0.47468733535398233,138,1788720644.5733922
olmo-2-32b-chat-grammar,income_high_low,blue,2,5,interleaved,7,0.4335898858118161,154,1788720644.5733926
olmo-2-32b-chat-grammar,race_white_black,red,5,6,interleaved,2,0.0017251718676346323,156,1788720644.573393
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,3,7,interleaved,8,0.4578876292612839,154,1788720644.5733933
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,4,0.9445628456725305,155,1788720644.573394
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,11,0.469691333953582,154,1788720644.5733986
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,5,0.47468733535398233,138,1788720644.5733993
olmo-2-32b-chat-grammar,race_white_black,red,5,6,interleaved,5,0.0012358652124762725,156,1788720644.5734
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,9,0.469691333953582,154,1788720644.5734005
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,9,0.47468733535398233,138,1788720644.573401
olmo-2-32b-chat-grammar,income_high_low,blue,2,5,interleaved,5,0.4335898858118161,154,1788720644.573402
olmo-2-32b-chat-grammar,baseline,red,0,0,interleaved,5,0.4943783666679584,138,1788720644.5734026
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,8,0.469691333953582,154,1788720644.5734036
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,3,0.47468733535398233,138,1788720644.5734038
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,2,5,interleaved,4,0.4808568272453241,154,1788720644.5734043
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,3,7,interleaved,11,0.4578876292612839,154,1788720644.5734053
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,2,5,interleaved,1,0.4808568272453241,154,1788720644.5734057
olmo-2-32b-chat-grammar,baseline,red,0,0,interleaved,8,0.48919563950349076,138,1788720644.5734065
olmo-2-32b-chat-grammar,green_yellow,blue,0,1,interleaved,2,0.5074620049434324,143,1788720644.5734072
olmo-2-32b-chat-grammar,income_high_low,blue,0,0,interleaved,4,0.5966351703976248,138,1788720644.5734076
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,10,0.4689635667550229,138,1788720644.5734084
olmo-2-32b-chat-grammar,baseline,red,0,0,interleaved,9,0.48919563950349076,138,1788720644.5734088
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,3,0.4714846584845708,154,1788720644.5734096
olmo-2-32b-chat-grammar,race_white_black,red,5,6,interleaved,1,0.0011327492833816159,156,1788720644.5734103
olmo-2-32b-chat-grammar,income_high_low,blue,0,0,interleaved,0,0.5836020542515384,138,1788720644.573411
olmo-2-32b-chat-grammar,income_high_low,blue,0,0,interleaved,7,0.6135224392121095,138,1788720644.5734117
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,9,0.9424721920855694,155,1788720644.5734122
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,3,7,interleaved,2,0.4578876292612839,154,1788720644.573413
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,11,0.9463558868543209,155,1788720644.5734134
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,11,0.4689635667550229,138,1788720644.5734138
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,2,0.9368007715126148,155,1788720644.5734143
olmo-2-32b-chat-grammar,baseline,red,0,0,interleaved,3,0.4943783666679584,138,1788720644.5734153
olmo-2-32b-chat-grammar,baseline,red,0,0,interleaved,11,0.4943783666679584,138,1788720644.5734158
olmo-2-32b-chat-grammar,green_yellow,blue,0,1,interleaved,9,0.43526853684536604,143,1788720644.5734162
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,2,5,interleaved,7,0.4808568272453241,154,1788720644.573417
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,1,0.4714846584845708,154,1788720644.5734177
olmo-2-32b-chat-grammar,baseline,red,0,0,interleaved,1,0.4943783666679584,138,1788720644.5734184
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,2,5,interleaved,10,0.4808568272453241,154,1788720644.573419
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,5,0.9235522052159304,155,1788720644.5734196
olmo-2-32b-chat-grammar,baseline,red,0,0,interleaved,2,0.47813384748437343,138,1788720644.5734203
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,0,0.9352465566474119,155,1788720644.5734208
olmo-2-32b-chat-grammar,green_yellow,blue,0,1,interleaved,4,0.48392474554337417,143,1788720644.573421
olmo-2-32b-chat-grammar,green_yellow,blue,0,1,interleaved,3,0.4834265090338309,143,1788720644.5734217
olmo-2-32b-chat-grammar,race_white_black,red,5,6,interleaved,8,0.001268785082959039,156,1788720644.5734224
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,2,5,interleaved,6,0.4899172922704772,154,1788720644.573423
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,3,7,interleaved,0,0.45879013663730195,154,1788720644.5734234
olmo-2-32b-chat-grammar,race_white_black,red,5,6,interleaved,11,0.001268785082959039,156,1788720644.573424
olmo-2-32b-chat-grammar,green_yellow,blue,0,1,interleaved,1,0.4834265090338309,143,1788720644.5734246
olmo-2-32b-chat-grammar,green_yellow,blue,0,1,interleaved,0,0.4906589575538279,143,1788720644.573425
olmo-2-32b-chat-grammar,race_white_black,red,5,6,interleaved,9,0.0012358652124762725,156,1788720644.5734253
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,0,0.4689635667550229,138,1788720644.573426
olmo-2-32b-chat-grammar,income_high_low,blue,0,0,interleaved,11,0.6135224392121095,138,1788720644.5734267
olmo-2-32b-chat-grammar,income_high_low,blue,0,0,interleaved,6,0.6135224392121095,138,1788720644.573427
olmo-2-32b-chat-grammar,income_high_low,blue,0,0,interleaved,5,0.5836020542515384,138,1788720644.5734274
olmo-2-32b-chat-grammar,race_white_black,red,5,6,interleaved,10,0.0011327492833816159,156,1788720644.573428
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,3,7,interleaved,7,0.49938594016536403,154,1788720644.5734284
olmo-2-32b-chat-grammar,income_high_low,blue,0,0,interleaved,2,0.5836020542515384,138,1788720644.573429
olmo-2-32b-chat-grammar,green_yellow,blue,0,1,interleaved,8,0.43526853684536604,143,1788720644.5734296
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,7,0.9424721920855694,155,1788720644.5734298
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,3,7,interleaved,4,0.4578876292612839,154,1788720644.5734303
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,5,0.4147155288978323,154,1788720644.573431
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,10,0.9313679623202109,155,1788720644.5734313
olmo-2-32b-chat-grammar,income_high_low,blue,2,5,interleaved,9,0.4658972214655971,154,1788720644.573432
olmo-2-32b-chat-grammar,green_yellow,blue,0,1,interleaved,7,0.4880260946097304,143,1788720644.5734327
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,3,7,interleaved,6,0.46408090670856844,154,1788720644.573433
olmo-2-32b-chat-grammar,income_high_low,blue,2,5,interleaved,4,0.5335228210861497,154,1788720644.5734334
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,8,0.47468733535398233,138,1788720644.5734339
olmo-2-32b-chat-grammar,race_white_black,red,5,6,interleaved,0,0.0012358652124762725,156,1788720644.573434
olmo-2-32b-chat-grammar,income_high_low,blue,2,5,interleaved,11,0.5335228210861497,154,1788720644.5734346
olmo-2-32b-chat-grammar,race_white_black,red,5,6,interleaved,3,0.0012358652124762725,156,1788720644.573435
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,1,0.9445628456725305,155,1788720644.5734353
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,7,0.47468733535398233,138,1788720644.573436
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,3,7,interleaved,9,0.5250321559678254,154,1788720644.5734365
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,6,0.940910553280061,155,1788720644.5734372
olmo-2-32b-chat-grammar,income_high_low,blue,2,5,interleaved,3,0.46579091633553066,154,1788720644.5734377
olmo-2-32b-chat-grammar,race_white_black,red,5,6,interleaved,7,0.001256245351734048,156,1788720644.5734382
olmo-2-32b-chat-grammar,income_high_low,blue,2,5,interleaved,1,0.46141780035105084,154,1788720644.5734384
olmo-2-32b-chat-grammar,income_high_low,blue,0,0,interleaved,9,0.5836020542515384,138,1788720644.573439
olmo-2-32b-chat-grammar,baseline,red,0,0,interleaved,10,0.48919563950349076,138,1788720644.5734396
olmo-2-32b-chat-grammar,income_high_low,blue,0,0,interleaved,3,0.5966351703976248,138,1788720644.57344
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,1,0.4689635667550229,138,1788720644.5734406
olmo-2-32b-chat-grammar,baseline,red,0,0,interleaved,6,0.48919563950349076,138,1788720644.573441
olmo-2-32b-chat-grammar,income_high_low,red,0,0,interleaved,2,0.47468733535398233,138,1788720644.5734413
olmo-2-32b-chat-grammar,baseline,red,0,0,interleaved,7,0.4943783666679584,138,1788720644.573442
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,4,0.43496001880544444,154,1788720644.5734425
olmo-2-32b-chat-grammar,green_yellow,blue,0,1,interleaved,6,0.43526853684536604,143,1788720644.5734427
olmo-2-32b-chat-grammar,green_yellow,blue,1,4,interleaved,3,0.9394115847638459,155,1788720644.5734434
olmo-2-32b-chat-grammar,income_high_low,blue,0,0,interleaved,10,0.5966351703976248,138,1788720644.5734437
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,3,7,interleaved,10,0.5078004937163374,154,1788720644.5734441
olmo-2-32b-chat-grammar,green_yellow,blue,0,1,interleaved,5,0.43153930678858643,143,1788720644.5734444
olmo-2-32b-chat-grammar,income_high_low,blue,2,5,interleaved,6,0.49471211880529986,154,1788720644.5734448
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,6,0.4650126252710059,154,1788720644.573445
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,2,5,interleaved,3,0.5064503988110821,154,1788720644.5734456
olmo-2-32b-chat-grammar,race_white_black,blue,1,6,interleaved,0,0.44432271820240143,154,1788720644.5734458
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,2,5,interleaved,5,0.47848134522390334,154,1788720644.5734465
olmo-2-32b-chat-grammar,political_liberal_conservative,blue,2,5,interleaved,11,0.4657833712201699,154,1788720644.5734468
